alpha,beta,mc_run,distance_mean,distance_std,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std,confidence_mean,confidence_std
1.000000000000000056e-01,5.000000000000000000e-01,5.100000000000000000e+01,6.958832325898382187e+00,3.587725785772166026e-02,1.614920718639013097e+00,9.793117803667484855e-01,4.886145218932226086e+00,3.907367487559016528e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,5.200000000000000000e+01,6.954688491343071099e+00,2.705372423819236288e-02,1.306731740740009196e+00,1.025943210331969446e+00,4.542321511245018151e+00,2.749312764046756286e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,5.300000000000000000e+01,6.963191581972603572e+00,4.397384049377719983e-02,1.712154683774105735e+00,1.044519497266009678e+00,4.982003623866372521e+00,3.748610653542948867e+00,6.999999999999991118e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,5.400000000000000000e+01,6.945270268513310086e+00,1.811113349796312708e-02,1.359612835967693778e+00,8.605559745400581662e-01,4.404582970531502717e+00,2.680025962913092918e+00,6.899999999999991473e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,5.500000000000000000e+01,6.958648338151203205e+00,2.897497886171713014e-02,1.537012667200304827e+00,9.715544203378626564e-01,4.603121996749615086e+00,2.746737716423606646e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,5.600000000000000000e+01,6.962280033702311854e+00,4.209710439060258824e-02,1.479031516007621949e+00,9.732836792178143348e-01,4.557139289355658818e+00,3.406947053898158106e+00,8.299999999999986500e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,5.700000000000000000e+01,6.966028543427659869e+00,4.020348487875242960e-02,1.496845609728453264e+00,9.576503664108447778e-01,4.653534713882614859e+00,4.078413269801663965e+00,8.599999999999985434e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,5.800000000000000000e+01,6.958898750925592402e+00,3.477726606292417394e-02,1.473831926083053689e+00,9.039948150909793423e-01,4.430775290858412596e+00,3.572480289352570892e+00,8.699999999999985079e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,5.900000000000000000e+01,6.953924119412788762e+00,2.839957479234245935e-02,1.391008761826579621e+00,8.274247428338421528e-01,4.594447745752789913e+00,2.835970658293904378e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,6.000000000000000000e+01,6.966090035235938061e+00,4.864486969585055109e-02,1.677554895023727788e+00,9.173078251653861148e-01,4.828516367613582716e+00,3.656610762772294354e+00,6.999999999999991118e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,6.100000000000000000e+01,6.957584115329970231e+00,3.365496768129866423e-02,1.485386880572519441e+00,8.788213229499702850e-01,5.381608229487973460e+00,4.046759540215507656e+00,6.899999999999991473e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,6.200000000000000000e+01,6.965631811128554673e+00,4.236579096440426517e-02,1.549546691237817075e+00,8.879264750186219857e-01,4.596041964224565568e+00,3.895490240738888499e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,6.300000000000000000e+01,6.962751877895592578e+00,3.936235498219572276e-02,1.521663345469173256e+00,9.339246814290889098e-01,4.284347806668941772e+00,3.017560901337085877e+00,8.399999999999986144e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,6.400000000000000000e+01,6.958730116944518151e+00,3.379303252553006454e-02,1.370088853515295524e+00,8.720195186968109358e-01,5.177924417667359336e+00,3.966565490154791540e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,6.500000000000000000e+01,6.963626516089893137e+00,4.039372638550141337e-02,1.391123952807933106e+00,9.100466340428647882e-01,4.843447002543417312e+00,3.728454600774472105e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,6.600000000000000000e+01,6.965225511005515457e+00,3.990169785363310156e-02,1.534053035585645208e+00,8.858689323749576738e-01,4.418428586221701870e+00,3.702507728461880365e+00,8.499999999999985789e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,6.700000000000000000e+01,6.954894047446238403e+00,3.273877833307879681e-02,1.473853984428704633e+00,9.848390801607314060e-01,4.893538870649024375e+00,3.757101798729516329e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,6.800000000000000000e+01,6.961474803337549311e+00,3.691088879421304536e-02,1.553799105958363569e+00,8.928230328637978275e-01,4.597785856718130226e+00,2.905728792287759710e+00,8.399999999999986144e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,6.900000000000000000e+01,6.963608413920610474e+00,3.380669973087568891e-02,1.499373852883703506e+00,8.232123699797126992e-01,4.350329700594271820e+00,3.154844375417205971e+00,8.699999999999985079e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,7.000000000000000000e+01,6.962474148171057031e+00,3.755933941175322588e-02,1.392217186273607243e+00,9.248601044760151879e-01,4.546176425227204554e+00,3.763947052086897394e+00,8.699999999999985079e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,7.100000000000000000e+01,6.955762712512748358e+00,3.349765653925718817e-02,1.528492560562842995e+00,9.472224205005682629e-01,4.161384014733477521e+00,2.685143402213249875e+00,8.599999999999985434e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,7.200000000000000000e+01,6.950702188812623028e+00,2.200181455289314941e-02,1.378281298371302199e+00,9.080256724100090882e-01,4.568440634346993434e+00,2.650297174140078926e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,7.300000000000000000e+01,6.946093404073199196e+00,2.126476734118720735e-02,1.544020746183960346e+00,9.465477009841118949e-01,4.861905902130580159e+00,3.075038796890476434e+00,6.399999999999993250e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,7.400000000000000000e+01,6.957660314967800019e+00,3.280687905980939761e-02,1.566261082308616714e+00,9.852436203897813050e-01,4.642425801463856416e+00,2.609651452108865843e+00,6.299999999999993605e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.000000000000000000e-01,7.500000000000000000e+01,6.964056314741784881e+00,3.994747369967951295e-02,1.440206217141860146e+00,8.981757965180279246e-01,4.446667036590886468e+00,3.542311298199554148e+00,8.599999999999985434e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,6.949175309708070181e+00,4.291932620529661374e-02,6.848168220144348339e-01,5.900537723858984007e-01,3.912797020474767962e+00,2.563813816251315547e+00,8.599999999999985434e+00,0.000000000000000000e+00,9.999081731390483396e-01,5.279350071117182167e-04
2.500000000000000000e-01,5.000000000000000000e-01,2.000000000000000000e+00,6.946148538278524853e+00,3.288705973322591375e-02,1.485675930779637000e+00,9.376623726492292477e-01,4.236187178709386991e+00,2.663943360703847851e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,5.000000000000000000e-01,3.000000000000000000e+00,6.948586286778184906e+00,3.808114014770518779e-02,1.478997293855590422e+00,9.867305649000994716e-01,4.163367863178952355e+00,2.763698873595522798e+00,8.299999999999986500e+00,0.000000000000000000e+00,9.999257453218365344e-01,6.764923133484123221e-04
2.500000000000000000e-01,5.000000000000000000e-01,4.000000000000000000e+00,6.946686056142771015e+00,4.858868994948934567e-02,1.493803153678907814e+00,8.908110101422396232e-01,4.712525670653133325e+00,2.805828717875560319e+00,6.999999999999991118e+00,0.000000000000000000e+00,9.997247145857024453e-01,1.276837647558068216e-03
2.500000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e+00,6.640144792162509191e+00,1.204017650805584205e+00,4.775231189886838479e+00,3.990735810183024146e+00,5.372751890393866248e+00,4.695398279022058752e+00,1.509999999999996234e+01,0.000000000000000000e+00,7.091730079047120494e-01,4.439319605945842295e-01
2.500000000000000000e-01,5.000000000000000000e-01,6.000000000000000000e+00,6.949145393346968014e+00,3.890368923336147422e-02,1.503400089806858464e+00,8.697050152116866384e-01,4.027063482453752563e+00,2.749559926861272707e+00,8.699999999999985079e+00,0.000000000000000000e+00,9.999727062544553347e-01,2.545791104746361697e-04
2.500000000000000000e-01,5.000000000000000000e-01,7.000000000000000000e+00,6.951159615428509575e+00,4.447906311519574107e-02,1.439216988530003016e+00,9.769298807888912028e-01,4.394012872860193930e+00,3.102368972895590549e+00,8.199999999999986855e+00,0.000000000000000000e+00,9.997713466528431736e-01,1.448091471284023617e-03
2.500000000000000000e-01,5.000000000000000000e-01,8.000000000000000000e+00,6.954788859556384928e+00,4.535114509289586010e-02,1.428380828246294421e+00,9.474939650632552279e-01,4.157679636853015559e+00,3.113997534212198826e+00,8.699999999999985079e+00,0.000000000000000000e+00,9.998304286972993227e-01,9.925310520533939859e-04
2.500000000000000000e-01,5.000000000000000000e-01,9.000000000000000000e+00,6.943239655150063250e+00,2.558757612101745377e-02,1.295483627955766881e+00,8.582106891863265918e-01,4.405320890278812129e+00,2.504723118146791716e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+01,6.940967592506153139e+00,2.762892033492455462e-02,1.302742556109052430e+00,7.700302076697861375e-01,4.549720512262237726e+00,2.839718008840035779e+00,6.599999999999992539e+00,0.000000000000000000e+00,9.998348104836614070e-01,9.463632296391512062e-04
2.500000000000000000e-01,5.000000000000000000e-01,1.100000000000000000e+01,6.941114563370916812e+00,3.670083787404754966e-02,1.500966406105710638e+00,1.030820277196743406e+00,4.685468433468232163e+00,3.061683711389600493e+00,6.699999999999992184e+00,0.000000000000000000e+00,9.999403237975516001e-01,3.544814050647909776e-04
2.500000000000000000e-01,5.000000000000000000e-01,1.200000000000000000e+01,6.950171890470682179e+00,4.222476869304865599e-02,1.409983320799345519e+00,8.267900809904431547e-01,4.105148497262362639e+00,2.916102272767592929e+00,8.799999999999984723e+00,0.000000000000000000e+00,9.996800624570344462e-01,1.577087334647665718e-03
2.500000000000000000e-01,5.000000000000000000e-01,1.300000000000000000e+01,6.949193778584515258e+00,4.014442457768786082e-02,1.349857347788279593e+00,9.511454691523091309e-01,4.024486771940694041e+00,2.631365949642608726e+00,8.299999999999986500e+00,0.000000000000000000e+00,9.998858444506368848e-01,8.602135409296649644e-04
2.500000000000000000e-01,5.000000000000000000e-01,1.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.059999999999997833e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
2.500000000000000000e-01,5.000000000000000000e-01,1.500000000000000000e+01,6.950852451329601500e+00,4.286655333629474374e-02,1.541883748596559300e+00,8.607702068860452194e-01,4.092591672573216321e+00,2.764241249657838573e+00,8.699999999999985079e+00,0.000000000000000000e+00,9.999330478028515268e-01,4.454224193493658388e-04
2.500000000000000000e-01,5.000000000000000000e-01,1.600000000000000000e+01,6.935592842062312080e+00,2.799363648001339591e-02,1.487220956942439498e+00,9.761208284358776632e-01,4.513862563416343399e+00,2.928576498674178019e+00,6.699999999999992184e+00,0.000000000000000000e+00,9.998296582270832511e-01,9.698401764595487124e-04
2.500000000000000000e-01,5.000000000000000000e-01,1.700000000000000000e+01,6.946691114467287598e+00,3.883641845707349466e-02,1.303490501884093877e+00,9.400866416931886738e-01,4.512011938860855942e+00,2.730944468879762166e+00,6.899999999999991473e+00,0.000000000000000000e+00,9.998394513658824811e-01,7.719266226410488900e-04
2.500000000000000000e-01,5.000000000000000000e-01,1.800000000000000000e+01,6.960211256090686582e+00,4.877807645014534815e-02,1.561848881051866922e+00,9.528068468627203247e-01,4.275908053701317435e+00,2.778011151345591401e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,5.000000000000000000e-01,1.900000000000000000e+01,6.951392189096122998e+00,3.942496433400887595e-02,1.514343946063846813e+00,8.965560491388144815e-01,4.355674851175315609e+00,2.744097790334409481e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999542271381088865e-01,3.082094766356073285e-04
2.500000000000000000e-01,5.000000000000000000e-01,2.000000000000000000e+01,6.943515873772788893e+00,3.686309317213621456e-02,1.582813360780402245e+00,9.009402031088598051e-01,4.566595919240302059e+00,2.974571176953391571e+00,6.699999999999992184e+00,0.000000000000000000e+00,9.998587457108560894e-01,6.388176466868751308e-04
2.500000000000000000e-01,5.000000000000000000e-01,2.100000000000000000e+01,6.941571929600884872e+00,2.674289955159019419e-02,1.424580933337859179e+00,7.714422175336601573e-01,4.444285392956492053e+00,2.767753255076760510e+00,6.599999999999992539e+00,0.000000000000000000e+00,9.999913709887044977e-01,7.010241915786363798e-05
2.500000000000000000e-01,5.000000000000000000e-01,2.200000000000000000e+01,6.936778713549264452e+00,2.597803221349647210e-02,1.417651121853847895e+00,9.278780278248829338e-01,4.558586650392253858e+00,3.051253787791510685e+00,6.699999999999992184e+00,0.000000000000000000e+00,9.994827139455301213e-01,2.264226928290630821e-03
2.500000000000000000e-01,5.000000000000000000e-01,2.300000000000000000e+01,6.962302903019057965e+00,5.505373508199969124e-02,1.528975611540636992e+00,1.011930441205081577e+00,4.196465937548490288e+00,3.259164879314941032e+00,8.799999999999984723e+00,0.000000000000000000e+00,9.994376158370124053e-01,2.316591675711719006e-03
2.500000000000000000e-01,5.000000000000000000e-01,2.400000000000000000e+01,6.955678292849812649e+00,4.924939996280139343e-02,1.726258935020528407e+00,9.630860785330758178e-01,4.902531533505635863e+00,3.272283143199487654e+00,6.599999999999992539e+00,0.000000000000000000e+00,9.994202357534226477e-01,2.770309389213484238e-03
2.500000000000000000e-01,5.000000000000000000e-01,2.500000000000000000e+01,6.939663609837174896e+00,3.245522479861773918e-02,1.512521479704570293e+00,9.578310158234667471e-01,4.755020387187983033e+00,3.431700555360650107e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.995832328264088185e-01,1.681041619320527243e-03
2.500000000000000000e-01,5.000000000000000000e-01,2.600000000000000000e+01,6.950358392535566310e+00,5.051623864875298686e-02,1.582732836651085551e+00,8.932718217169240971e-01,4.545454144560893361e+00,2.807568164731721883e+00,7.299999999999990052e+00,0.000000000000000000e+00,9.998556935608218232e-01,6.259113027047973630e-04
2.500000000000000000e-01,5.000000000000000000e-01,2.700000000000000000e+01,6.957145689553065004e+00,5.140287343622494676e-02,1.584283106967842469e+00,8.814779045229841348e-01,4.275577062822359942e+00,2.919390170527450312e+00,8.699999999999985079e+00,0.000000000000000000e+00,9.997997691222835215e-01,1.385288596993621783e-03
2.500000000000000000e-01,5.000000000000000000e-01,2.800000000000000000e+01,6.950278310589760977e+00,4.239841570327593928e-02,1.431404786647245020e+00,8.289088702232070283e-01,4.233643273451558109e+00,2.944399396517245027e+00,8.599999999999985434e+00,0.000000000000000000e+00,9.997374265437495300e-01,1.139104339683915702e-03
2.500000000000000000e-01,5.000000000000000000e-01,2.900000000000000000e+01,6.942638934924179495e+00,3.260318054036308311e-02,1.508644495643967520e+00,9.504302702184200813e-01,4.543711029252802902e+00,2.984322703183303283e+00,6.699999999999992184e+00,0.000000000000000000e+00,9.999751024362760754e-01,1.842719711196545923e-04
2.500000000000000000e-01,5.000000000000000000e-01,3.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.259999999999997122e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
2.500000000000000000e-01,5.000000000000000000e-01,3.100000000000000000e+01,6.938978403034840703e+00,3.085054743929653565e-02,1.318371764818661696e+00,9.561167876739417038e-01,4.314182175889122561e+00,2.796700307842852506e+00,6.999999999999991118e+00,0.000000000000000000e+00,9.999357065805827283e-01,4.890333379957520921e-04
2.500000000000000000e-01,5.000000000000000000e-01,3.200000000000000000e+01,6.939355746181611551e+00,2.626832050818521044e-02,1.466776589979751799e+00,9.977212277495435266e-01,4.427905087485505931e+00,2.716876146436732142e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999723857503395319e-01,2.277129362442812711e-04
2.500000000000000000e-01,5.000000000000000000e-01,3.300000000000000000e+01,6.947952409502474502e+00,4.560691747688764425e-02,1.419245991546359775e+00,8.392885125149186498e-01,4.163020276847736234e+00,2.975239659250349167e+00,9.199999999999983302e+00,0.000000000000000000e+00,9.994935645610607544e-01,1.951449307115829361e-03
2.500000000000000000e-01,5.000000000000000000e-01,3.400000000000000000e+01,6.954769577797385693e+00,4.835318114868349115e-02,1.420585355251982929e+00,8.838628760014483055e-01,4.236953802247930945e+00,2.995059264925018727e+00,8.399999999999986144e+00,0.000000000000000000e+00,9.995811114474465464e-01,2.037584682125800992e-03
2.500000000000000000e-01,5.000000000000000000e-01,3.500000000000000000e+01,6.943689126720284932e+00,3.629734886106959768e-02,1.596195577521749343e+00,8.978373983418489468e-01,4.425685328438949462e+00,2.872864202789917609e+00,6.599999999999992539e+00,0.000000000000000000e+00,9.993961584967403500e-01,2.268156254224293431e-03
2.500000000000000000e-01,5.000000000000000000e-01,3.600000000000000000e+01,6.941208952717112801e+00,3.249611436852419682e-02,1.355034726852440974e+00,8.026635353868077916e-01,4.457777707649804633e+00,2.895603353622200338e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999821207946235635e-01,1.056026604759607575e-04
2.500000000000000000e-01,5.000000000000000000e-01,3.700000000000000000e+01,6.962631311866540607e+00,5.427245100145872136e-02,1.534648653449714795e+00,8.932195917719197853e-01,4.067300790385848686e+00,3.040436958366326881e+00,8.999999999999984013e+00,0.000000000000000000e+00,9.993843210115764819e-01,2.339072259710737057e-03
2.500000000000000000e-01,5.000000000000000000e-01,3.800000000000000000e+01,6.943948582286379789e+00,2.763914206555534089e-02,1.462258668318189736e+00,1.056873361726905491e+00,4.368915690349393977e+00,2.523092421082121284e+00,6.499999999999992895e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,5.000000000000000000e-01,3.900000000000000000e+01,6.939696625459999879e+00,2.879498417783636632e-02,1.460240940393598974e+00,7.503883608452387444e-01,4.739249058599368070e+00,3.198008572171879393e+00,6.599999999999992539e+00,0.000000000000000000e+00,9.998311596905862242e-01,8.231878572803221069e-04
2.500000000000000000e-01,5.000000000000000000e-01,4.000000000000000000e+01,6.941373568575196273e+00,3.567961367925540084e-02,1.354466429494685542e+00,9.125988960697477559e-01,4.417390005012432397e+00,2.757463886241209305e+00,6.999999999999991118e+00,0.000000000000000000e+00,9.997278760366181682e-01,1.145359293960248812e-03
2.500000000000000000e-01,5.000000000000000000e-01,4.100000000000000000e+01,6.948029915934913703e+00,3.957773960891234483e-02,1.555128625350299387e+00,8.442241525806856162e-01,4.691607290504228089e+00,3.133548011192409888e+00,6.599999999999992539e+00,0.000000000000000000e+00,9.999196372371330632e-01,4.772673167260572968e-04
2.500000000000000000e-01,5.000000000000000000e-01,4.200000000000000000e+01,6.951289500816283606e+00,4.432236995396766910e-02,1.490756324493597296e+00,9.145938187411859488e-01,4.239474038500854469e+00,2.932970110414755194e+00,8.899999999999984368e+00,0.000000000000000000e+00,9.994207870898037527e-01,2.400236268558544796e-03
2.500000000000000000e-01,5.000000000000000000e-01,4.300000000000000000e+01,6.946397097225414541e+00,3.712537386650055504e-02,1.494691345651928849e+00,8.610651089281449178e-01,4.482974256832967797e+00,2.713460660866925167e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.996729891002030799e-01,1.677868131727887607e-03
2.500000000000000000e-01,5.000000000000000000e-01,4.400000000000000000e+01,6.948719078015289874e+00,4.453595553926555095e-02,1.713991517409980236e+00,9.742197768600837637e-01,4.940340694872532801e+00,3.587312771006383016e+00,6.999999999999991118e+00,0.000000000000000000e+00,9.990874027432867788e-01,3.014131676783703920e-03
2.500000000000000000e-01,5.000000000000000000e-01,4.500000000000000000e+01,6.939601376225465579e+00,3.668647058160553337e-02,1.434922603618173031e+00,9.193602688033515324e-01,4.348295749885803474e+00,2.859535806978902972e+00,6.899999999999991473e+00,0.000000000000000000e+00,9.997758993638607983e-01,1.040437284681201748e-03
2.500000000000000000e-01,5.000000000000000000e-01,4.600000000000000000e+01,6.955870766632286539e+00,4.396616925062088455e-02,1.461481659625093910e+00,8.104617437930597967e-01,4.015342768416826580e+00,2.768345770127875749e+00,8.799999999999984723e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,5.000000000000000000e-01,4.700000000000000000e+01,6.943439463387004906e+00,3.068344844225901619e-02,1.363136050653651399e+00,9.405605248782504813e-01,4.304040149218047340e+00,2.863024535263818393e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999472841874625928e-01,4.347057264647755082e-04
2.500000000000000000e-01,5.000000000000000000e-01,4.800000000000000000e+01,6.962398191370838596e+00,5.322121064084248121e-02,1.347896473756262203e+00,9.435654746660600001e-01,4.263266982387908577e+00,3.094735059469905458e+00,8.399999999999986144e+00,0.000000000000000000e+00,9.994082253774818625e-01,2.479916458060240757e-03
2.500000000000000000e-01,5.000000000000000000e-01,4.900000000000000000e+01,6.952216872660004654e+00,3.961138031013101274e-02,1.592700013946618309e+00,9.840729952970979078e-01,4.333587353101332695e+00,2.534314537302362336e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e+01,6.956205345082627112e+00,5.158657771321030483e-02,1.462669714281140898e+00,8.807308372656360573e-01,4.385853222907034166e+00,2.912036855938394453e+00,8.799999999999984723e+00,0.000000000000000000e+00,9.994432198077080054e-01,2.564566850375185527e-03
2.500000000000000000e-01,5.000000000000000000e-01,5.100000000000000000e+01,6.943429340539609029e+00,3.962584295762709014e-02,1.614920718639013097e+00,9.793117803667484855e-01,4.529406849527385148e+00,2.972350530530696311e+00,6.599999999999992539e+00,0.000000000000000000e+00,9.999981258406599460e-01,1.522574245461525490e-05
2.500000000000000000e-01,5.000000000000000000e-01,5.200000000000000000e+01,6.949715837764408377e+00,3.925264487944810782e-02,1.306731740740009196e+00,1.025943210331969446e+00,4.481325178963889044e+00,2.742282364642747883e+00,6.699999999999992184e+00,0.000000000000000000e+00,9.999491854900321997e-01,4.159346900173974603e-04
2.500000000000000000e-01,5.000000000000000000e-01,5.300000000000000000e+01,6.944064229418986933e+00,4.480175319244370652e-02,1.712154683774105735e+00,1.044519497266009678e+00,4.845481368098463193e+00,3.257692517006808064e+00,6.999999999999991118e+00,0.000000000000000000e+00,9.987973742331019977e-01,3.303023744297268766e-03
2.500000000000000000e-01,5.000000000000000000e-01,5.400000000000000000e+01,6.939527134451258128e+00,2.820135717915537091e-02,1.359612835967693778e+00,8.605559745400581662e-01,4.448150159230943146e+00,2.725890979079535370e+00,6.899999999999991473e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,5.000000000000000000e-01,5.500000000000000000e+01,6.952446671902366759e+00,3.879255816031215720e-02,1.537012667200304827e+00,9.715544203378626564e-01,4.537531453444113794e+00,2.720782077016001832e+00,6.599999999999992539e+00,0.000000000000000000e+00,9.998770659122223625e-01,8.429596584649900028e-04
2.500000000000000000e-01,5.000000000000000000e-01,5.600000000000000000e+01,6.957780978189897603e+00,5.033581488071906668e-02,1.479031516007621949e+00,9.732836792178143348e-01,4.351293959713377291e+00,3.178883013097765886e+00,8.299999999999986500e+00,0.000000000000000000e+00,9.989452000410663501e-01,3.911973010432647814e-03
2.500000000000000000e-01,5.000000000000000000e-01,5.700000000000000000e+01,6.953793012599570389e+00,4.601597660830980541e-02,1.496845609728453264e+00,9.576503664108447778e-01,4.444695888262012673e+00,3.664669808831860998e+00,8.599999999999985434e+00,0.000000000000000000e+00,9.982941017933630867e-01,9.475074775037228836e-03
2.500000000000000000e-01,5.000000000000000000e-01,5.800000000000000000e+01,6.945492675829959772e+00,3.832318040168492673e-02,1.473831926083053689e+00,9.039948150909793423e-01,4.204522753399586144e+00,2.935361074654051272e+00,8.699999999999985079e+00,0.000000000000000000e+00,9.994981025656669571e-01,1.920302528351972233e-03
2.500000000000000000e-01,5.000000000000000000e-01,5.900000000000000000e+01,6.943973819798360481e+00,3.281487777572069525e-02,1.391008761826579621e+00,8.274247428338421528e-01,4.432795273062640540e+00,2.858593604615489614e+00,6.699999999999992184e+00,0.000000000000000000e+00,9.999182967395136012e-01,4.785521969238975258e-04
2.500000000000000000e-01,5.000000000000000000e-01,6.000000000000000000e+01,6.944253270504293418e+00,4.828465166665269620e-02,1.677554895023727788e+00,9.173078251653861148e-01,4.594544549642943565e+00,2.972357435454295427e+00,6.999999999999991118e+00,0.000000000000000000e+00,9.995630708235160311e-01,1.554622421128703602e-03
2.500000000000000000e-01,5.000000000000000000e-01,6.100000000000000000e+01,6.945239012429509806e+00,3.862010800928170756e-02,1.485386880572519441e+00,8.788213229499702850e-01,4.697689289242822142e+00,3.238520795330040336e+00,6.899999999999991473e+00,0.000000000000000000e+00,9.999333287578900942e-01,3.648170789301796941e-04
2.500000000000000000e-01,5.000000000000000000e-01,6.200000000000000000e+01,6.949839441029292963e+00,4.421104750180011866e-02,1.549546691237817075e+00,8.879264750186219857e-01,4.340736010328566152e+00,2.961515553995762051e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999050680831930160e-01,7.828286404747286523e-04
2.500000000000000000e-01,5.000000000000000000e-01,6.300000000000000000e+01,6.956106521347697580e+00,4.599901594544536509e-02,1.521663345469173256e+00,9.339246814290889098e-01,4.226429829547026173e+00,2.881989866864099081e+00,8.399999999999986144e+00,0.000000000000000000e+00,9.999893642727889498e-01,9.747805003106638439e-05
2.500000000000000000e-01,5.000000000000000000e-01,6.400000000000000000e+01,6.940201169047216290e+00,3.245244166134250707e-02,1.370088853515295524e+00,8.720195186968109358e-01,4.725740277738037065e+00,3.204788830989774517e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.997238003199281353e-01,1.062965979563854427e-03
