alpha,beta,solver_type,mc_run,distance_mean,distance_std,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std,confidence_mean,confidence_std,N,dt_Solver,dt_Sim,a1_acc_limit,Human_PreDefined_Traj,Human_RandomWalk_Traj,d_init,Tf,pp_theta,pp_factor,Nmc,theta_des,x1_init_x,x1_init_y,x2_init_x,x2_init_y,x1_des_x,x1_des_y,max_payload_penetration,num_obstacles
0.05,0.5,Centralized,11,2.97476018486143,0.05316272894726365,2.1733079042416272,1.2381185024706802,3.6288769305395063,3.1712787974194825,8.499999999999986,0.0,0.9996733706656844,0.0016039574508345583,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.06144826596843156,1.0
0.05,0.5,Centralized,12,2.9438185401702475,0.03592010714371596,1.812688860781968,0.9732797146150672,3.607225513794401,3.40783815618869,10.09999999999998,0.0,0.9989627736955056,0.0032566696663969045,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,13,2.9815017429137556,0.05227072410124197,1.5581689601153517,0.9370329099309627,3.8663969388386064,3.529177729487927,7.39999999999999,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,14,2.9580348302954644,0.04674204763453381,1.649996717346795,1.022782946854759,3.511292304586207,2.9690854322672258,8.599999999999985,0.0,0.9983335427648086,0.004816779476325351,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.099999999999998,-1.0,0.9781366696591214,0.05966158086490248,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,16,2.9607415793708896,0.048875499504691014,1.7096882753197138,0.9631804288380421,3.808586334689932,3.4269632859447365,8.099999999999987,0.0,0.9999049905117842,0.0007172308399052172,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,17,2.960434045223171,0.04995035182320982,1.7570208937946454,1.0138266729159813,3.688746001048862,2.940475955686453,9.699999999999982,0.0,0.9999555882271831,0.00026066906700563443,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,18,2.989281821066264,0.0553758166840496,1.9160743515212484,1.0777851214552912,3.5831518943635614,3.4077013504709357,6.5999999999999925,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,19,2.9757072935124795,0.03981530975772299,1.8197914853861925,0.887969638949789,3.195234548412021,2.857038912687495,6.699999999999992,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,20,2.972501806556777,0.045215463827116144,1.8264487399207743,0.9937888276071504,3.837117186281017,3.3277699075032445,6.8999999999999915,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.011880629145285315,1.0
0.05,0.5,Centralized,21,2.9791326340087663,0.03875053498972489,1.758862939723037,0.7556263033801094,3.2000790382030733,3.0463707757598306,6.5999999999999925,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.011244124205597006,1.0
0.05,0.5,Centralized,22,2.9738357492489276,0.05171103391869241,1.6413967798122522,0.9872623605168448,4.275933373320053,3.754839035884709,7.699999999999989,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.900000000000002,-1.0,0.914330091801682,0.12096176956033883,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.04323109411311893,1.0
